user_id,persona,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,missed_payments,income_growth,financial_tier
GL04258,Ramesh,Daily Wage Worker,16632,14285,748,1930,15,30,High,0.8589,0.045,0.2861,0,Stable,Building
GL04259,Ramesh,Daily Wage Worker,10548,5030,1564,4335,8,52,Low,0.4769,0.1483,0.1843,1,Declining,Building
GL04260,Ramesh,Daily Wage Worker,17468,10480,852,3702,15,48,High,0.6,0.0488,0.352,5,Stable,Building
GL04261,Ramesh,Daily Wage Worker,16546,15675,763,3209,17,35,High,0.9474,0.0461,0.2378,0,Declining,Building
GL04262,Ramesh,Daily Wage Worker,16704,8042,612,4347,8,41,Medium,0.4815,0.0366,0.2473,2,Declining,Building
GL04263,Ramesh,Daily Wage Worker,16963,7573,646,2606,20,33,Medium,0.4465,0.0381,0.316,5,Declining,Building
GL04264,Ramesh,Daily Wage Worker,19830,12447,1572,4166,6,40,Medium,0.6277,0.0793,0.2964,4,Stable,Building
GL04265,Ramesh,Daily Wage Worker,15108,8215,128,4921,21,30,Medium,0.5438,0.0085,0.2272,2,Declining,Building
GL04266,Ramesh,Daily Wage Worker,21532,15780,1782,3306,13,34,High,0.7329,0.0828,0.2864,0,Stable,Building
GL04267,Ramesh,Daily Wage Worker,20546,17344,426,3081,10,31,Medium,0.8442,0.0207,0.1793,5,Declining,Building
GL04268,Ramesh,Daily Wage Worker,15310,10940,1622,1535,24,33,Medium,0.7146,0.1059,0.2343,2,Stable,Building
GL04269,Ramesh,Daily Wage Worker,16414,10427,1491,1948,14,33,High,0.6353,0.0908,0.3283,1,Declining,Building
GL04270,Ramesh,Daily Wage Worker,19455,13990,1816,4986,20,59,Medium,0.7191,0.0933,0.2665,5,Declining,Building
GL04271,Ramesh,Daily Wage Worker,20640,11938,216,4606,13,39,High,0.5784,0.0105,0.3257,2,Declining,Building
GL04272,Ramesh,Daily Wage Worker,17178,7661,39,2002,19,50,Medium,0.446,0.0023,0.1806,2,Declining,Building
GL04273,Ramesh,Daily Wage Worker,12356,5761,1106,4292,19,38,Medium,0.4663,0.0895,0.2348,2,Stable,Building
GL04274,Ramesh,Daily Wage Worker,15646,13766,272,1727,25,42,Medium,0.8799,0.0174,0.2928,2,Declining,Building
GL04275,Ramesh,Daily Wage Worker,21344,10977,184,2734,16,44,Medium,0.5143,0.0086,0.2653,5,Declining,Building
GL04276,Ramesh,Daily Wage Worker,19921,17914,1443,1025,16,58,Low,0.8993,0.0724,0.3376,2,Stable,Building
GL04277,Ramesh,Daily Wage Worker,19001,16793,1281,1413,6,42,Medium,0.8838,0.0674,0.197,2,Stable,Building
GL04278,Ramesh,Daily Wage Worker,17684,15669,103,3343,25,40,Medium,0.8861,0.0058,0.1243,5,Stable,Building
GL04279,Ramesh,Daily Wage Worker,20070,12919,964,2853,8,33,Medium,0.6437,0.048,0.1682,4,Stable,Building
GL04280,Ramesh,Daily Wage Worker,15996,10490,127,3252,20,59,Low,0.6558,0.0079,0.3419,3,Declining,Building
GL04281,Ramesh,Daily Wage Worker,20737,12129,1331,1733,10,49,High,0.5849,0.0642,0.3374,1,Stable,Building
GL04282,Ramesh,Daily Wage Worker,18527,10893,499,4819,25,38,Medium,0.588,0.0269,0.1729,0,Stable,Building
GL04283,Ramesh,Daily Wage Worker,20091,8946,1787,2238,12,37,Medium,0.4453,0.0889,0.2637,3,Stable,Building
GL04284,Ramesh,Daily Wage Worker,15629,7431,1232,4919,10,35,High,0.4755,0.0788,0.2677,2,Stable,Building
GL04285,Ramesh,Daily Wage Worker,19062,12769,456,4380,24,34,Medium,0.6699,0.0239,0.3525,4,Stable,Building
GL04286,Ramesh,Daily Wage Worker,11856,7564,725,4560,23,43,Medium,0.638,0.0612,0.1945,5,Declining,Building
GL04287,Ramesh,Daily Wage Worker,19495,18875,424,4270,21,44,Medium,0.9682,0.0217,0.1853,5,Stable,Building
GL04288,Ramesh,Daily Wage Worker,17424,9541,652,3309,15,60,Medium,0.5476,0.0374,0.2776,1,Declining,Building
GL04289,Ramesh,Daily Wage Worker,17250,9325,1,3124,25,34,High,0.5406,0.0001,0.3826,0,Declining,Building
GL04290,Ramesh,Daily Wage Worker,14982,6472,526,4581,10,42,Medium,0.432,0.0351,0.3884,4,Declining,Building
GL04291,Ramesh,Daily Wage Worker,21202,9258,1125,4789,8,60,Low,0.4367,0.0531,0.259,1,Stable,Building
GL04292,Ramesh,Daily Wage Worker,18439,16912,464,4353,5,44,Medium,0.9172,0.0252,0.2217,2,Declining,Building
GL04293,Ramesh,Daily Wage Worker,17173,12496,319,4086,24,56,Medium,0.7277,0.0186,0.1405,2,Stable,Building
GL04294,Ramesh,Daily Wage Worker,17636,8301,1515,4481,9,41,Medium,0.4707,0.0859,0.2687,4,Stable,Building
GL04295,Ramesh,Daily Wage Worker,10480,4812,1887,4976,7,46,Medium,0.4592,0.1801,0.1803,5,Declining,Building
GL04296,Ramesh,Daily Wage Worker,20584,17084,1463,4417,5,53,Medium,0.83,0.0711,0.1663,1,Declining,Building
GL04297,Ramesh,Daily Wage Worker,21661,17898,1957,1837,23,51,Medium,0.8263,0.0903,0.1572,3,Stable,Building
GL04298,Ramesh,Daily Wage Worker,10114,6544,1883,3904,21,58,High,0.6471,0.1862,0.109,1,Declining,Building
GL04299,Ramesh,Daily Wage Worker,19817,10465,321,2232,25,37,Medium,0.5281,0.0162,0.2406,0,Declining,Building
GL04300,Ramesh,Daily Wage Worker,16518,12406,1299,4531,19,39,Medium,0.7511,0.0786,0.2674,4,Declining,Building
GL04301,Ramesh,Daily Wage Worker,19655,17581,1752,3977,11,40,Medium,0.8945,0.0891,0.1102,0,Declining,Building
GL04302,Ramesh,Daily Wage Worker,20739,17874,1401,3875,12,36,Low,0.8619,0.0676,0.1409,0,Declining,Building
GL04303,Ramesh,Daily Wage Worker,12718,9744,1308,1484,16,54,Medium,0.7662,0.1028,0.3017,2,Declining,Building
GL04304,Ramesh,Daily Wage Worker,16192,15554,331,4360,13,40,Medium,0.9606,0.0204,0.126,3,Stable,Building
GL04305,Ramesh,Daily Wage Worker,20579,17784,1144,3979,11,32,Medium,0.8642,0.0556,0.1187,2,Stable,Building
GL04306,Ramesh,Daily Wage Worker,18653,15996,1030,3421,21,37,High,0.8576,0.0552,0.2864,3,Stable,Building
GL04307,Ramesh,Daily Wage Worker,20632,12901,551,1921,6,33,High,0.6253,0.0267,0.193,1,Stable,Building
GL04308,Ramesh,Daily Wage Worker,13361,9704,1037,1436,11,39,Medium,0.7263,0.0776,0.197,3,Declining,Building
GL04309,Ramesh,Daily Wage Worker,18026,8353,938,4223,6,57,High,0.4634,0.052,0.1789,4,Stable,Building
GL04310,Ramesh,Daily Wage Worker,20463,10387,1861,2219,24,46,Medium,0.5076,0.0909,0.3887,0,Declining,Building
GL04311,Ramesh,Daily Wage Worker,21373,16991,369,1375,10,53,Medium,0.795,0.0173,0.3471,5,Stable,Building
GL04312,Ramesh,Daily Wage Worker,16357,13402,47,4724,13,58,High,0.8194,0.0029,0.1048,5,Declining,Building
GL04313,Ramesh,Daily Wage Worker,12250,10190,1941,4809,8,56,Medium,0.8319,0.1584,0.2948,5,Stable,Building
GL04314,Ramesh,Daily Wage Worker,14216,13962,97,3997,11,56,Medium,0.9822,0.0068,0.3879,2,Declining,Building
GL04315,Ramesh,Daily Wage Worker,15027,10790,1813,4715,19,40,Low,0.7181,0.1206,0.3864,5,Declining,Building
GL04316,Ramesh,Daily Wage Worker,21638,16473,387,1069,19,46,High,0.7613,0.0179,0.2553,4,Stable,Building
GL04317,Ramesh,Daily Wage Worker,21473,18462,1959,2346,19,38,High,0.8598,0.0912,0.3445,2,Stable,Building
GL04318,Ramesh,Daily Wage Worker,15907,12127,1162,4048,11,49,Medium,0.7624,0.073,0.243,2,Declining,Building
GL04319,Ramesh,Daily Wage Worker,11343,8270,1681,2630,12,57,Medium,0.7291,0.1482,0.2172,5,Stable,Building
GL04320,Ramesh,Daily Wage Worker,17091,13284,917,2177,14,57,Low,0.7773,0.0537,0.1125,5,Declining,Building
GL04321,Ramesh,Daily Wage Worker,18568,13335,1751,1149,16,58,High,0.7182,0.0943,0.3579,5,Stable,Building
GL04322,Ramesh,Daily Wage Worker,10867,10658,45,1368,17,58,Medium,0.9808,0.0041,0.169,4,Declining,Building
GL04323,Ramesh,Daily Wage Worker,18926,15786,1457,2006,20,39,Medium,0.8341,0.077,0.1603,1,Declining,Building
GL04324,Ramesh,Daily Wage Worker,11442,10144,1230,3799,11,56,Medium,0.8866,0.1075,0.1301,4,Declining,Building
GL04325,Ramesh,Daily Wage Worker,13520,6044,362,4405,13,55,Medium,0.4471,0.0268,0.2061,4,Declining,Building
GL04326,Ramesh,Daily Wage Worker,17374,14825,156,1265,17,53,Low,0.8533,0.009,0.2693,0,Declining,Building
GL04327,Ramesh,Daily Wage Worker,14681,6766,1029,3431,23,49,Medium,0.4609,0.0701,0.1949,2,Declining,Building
GL04328,Ramesh,Daily Wage Worker,11611,8357,1632,4781,25,36,Medium,0.7198,0.1406,0.3662,3,Stable,Building
GL04329,Ramesh,Daily Wage Worker,12354,6739,181,3846,8,49,High,0.5455,0.0147,0.3131,5,Stable,Building
GL04330,Ramesh,Daily Wage Worker,15998,7735,156,1494,16,42,High,0.4835,0.0098,0.2882,4,Declining,Building
GL04331,Ramesh,Daily Wage Worker,15737,9818,273,1514,24,40,High,0.6239,0.0173,0.1991,0,Declining,Building
GL04332,Ramesh,Daily Wage Worker,20359,11399,245,2955,18,43,Medium,0.5599,0.012,0.226,3,Stable,Building
GL04333,Ramesh,Daily Wage Worker,19763,19130,360,1390,25,46,Medium,0.968,0.0182,0.2056,4,Stable,Building
GL04334,Ramesh,Daily Wage Worker,10890,6916,494,3953,10,52,Medium,0.6351,0.0454,0.2862,1,Stable,Building
GL04335,Ramesh,Daily Wage Worker,16108,7759,1715,4175,7,56,Medium,0.4817,0.1065,0.1785,3,Stable,Building
GL04336,Ramesh,Daily Wage Worker,17625,14283,1032,4853,6,57,Medium,0.8104,0.0586,0.2148,1,Declining,Building
GL04337,Ramesh,Daily Wage Worker,20869,19925,74,4813,13,34,High,0.9548,0.0035,0.2463,3,Declining,Building
GL04338,Ramesh,Daily Wage Worker,11237,7148,1894,2763,14,37,High,0.6362,0.1686,0.2545,5,Stable,Building
GL04339,Ramesh,Daily Wage Worker,17769,16457,937,1248,11,56,High,0.9262,0.0527,0.263,3,Declining,Building
GL04340,Ramesh,Daily Wage Worker,15874,9008,1697,2586,12,44,Medium,0.5675,0.1069,0.376,1,Stable,Building
GL04341,Ramesh,Daily Wage Worker,21195,12100,1150,2823,6,34,Low,0.5709,0.0543,0.1694,1,Stable,Building
GL04342,Ramesh,Daily Wage Worker,21180,11795,828,3873,25,44,Medium,0.5569,0.0391,0.3146,5,Declining,Building
GL04343,Ramesh,Daily Wage Worker,10470,7948,598,1525,19,31,Medium,0.7592,0.0571,0.381,1,Declining,Building
GL04344,Ramesh,Daily Wage Worker,14240,13332,641,1575,15,49,Medium,0.9363,0.045,0.1668,2,Stable,Building
GL04345,Ramesh,Daily Wage Worker,15216,8084,1044,2820,9,60,Medium,0.5313,0.0686,0.2885,3,Declining,Building
GL04346,Ramesh,Daily Wage Worker,14396,11581,1006,4123,15,38,Medium,0.8045,0.0699,0.2457,0,Declining,Building
GL04347,Ramesh,Daily Wage Worker,21598,17479,1194,1255,21,56,Medium,0.8093,0.0553,0.3687,3,Declining,Building
GL04348,Ramesh,Daily Wage Worker,15589,15313,12,1140,8,50,Low,0.9823,0.0008,0.2152,4,Declining,Building
GL04349,Ramesh,Daily Wage Worker,15031,10033,666,3077,13,41,Medium,0.6675,0.0443,0.3372,4,Declining,Building
GL04350,Ramesh,Daily Wage Worker,21158,20136,672,2898,20,44,Medium,0.9517,0.0318,0.3588,4,Declining,Building
GL04351,Ramesh,Daily Wage Worker,21767,11582,1814,3015,5,39,Medium,0.5321,0.0833,0.2496,2,Declining,Building
GL04352,Ramesh,Daily Wage Worker,20166,10665,558,3771,11,48,Medium,0.5289,0.0277,0.1833,4,Declining,Building
GL04353,Ramesh,Daily Wage Worker,19072,8401,1305,4586,22,43,High,0.4405,0.0684,0.1237,5,Declining,Building
GL04354,Ramesh,Daily Wage Worker,20149,12673,1876,3335,12,59,Medium,0.629,0.0931,0.208,4,Stable,Building
GL04355,Ramesh,Daily Wage Worker,10961,10069,384,4986,5,43,Medium,0.9187,0.035,0.3745,4,Stable,Building
GL04356,Ramesh,Daily Wage Worker,14370,6041,1726,4400,11,41,Medium,0.4204,0.1201,0.1759,5,Stable,Building
GL04357,Ramesh,Daily Wage Worker,15887,9713,1753,3748,13,40,Medium,0.6114,0.1103,0.133,4,Declining,Building
GL04358,Ramesh,Daily Wage Worker,13053,11322,136,3307,13,50,Medium,0.8674,0.0104,0.1476,3,Stable,Building
GL04359,Ramesh,Daily Wage Worker,18105,15387,28,2396,14,47,Medium,0.8499,0.0015,0.2356,1,Stable,Building
GL04360,Ramesh,Daily Wage Worker,17569,8259,1314,3899,18,51,High,0.4701,0.0748,0.1034,4,Declining,Building
GL04361,Ramesh,Daily Wage Worker,14169,11131,730,1540,24,37,High,0.7856,0.0515,0.3752,4,Stable,Building
GL04362,Ramesh,Daily Wage Worker,12016,8292,546,1611,20,33,High,0.6901,0.0454,0.2437,5,Stable,Building
GL04363,Ramesh,Daily Wage Worker,11634,7721,1765,3525,25,52,High,0.6637,0.1517,0.2944,1,Stable,Building
GL04364,Ramesh,Daily Wage Worker,12455,5609,692,1867,5,38,Medium,0.4504,0.0556,0.3287,5,Declining,Building
GL04365,Ramesh,Daily Wage Worker,15353,12282,1536,3894,17,59,Medium,0.8,0.1,0.1182,4,Declining,Building
GL04366,Ramesh,Daily Wage Worker,19774,18413,57,1922,18,58,High,0.9312,0.0029,0.2572,2,Declining,Building
GL04367,Ramesh,Daily Wage Worker,19889,12663,1431,2204,7,57,Medium,0.6367,0.0719,0.32,3,Declining,Building
GL04368,Ramesh,Daily Wage Worker,19025,13336,661,1214,9,38,High,0.701,0.0347,0.127,3,Stable,Building
GL04369,Ramesh,Daily Wage Worker,13705,6294,651,2588,23,36,High,0.4593,0.0475,0.2052,1,Declining,Building
GL04370,Ramesh,Daily Wage Worker,20113,19859,51,3390,10,46,High,0.9874,0.0025,0.2334,0,Declining,Building
GL04371,Ramesh,Daily Wage Worker,13282,7990,527,4727,20,49,Medium,0.6016,0.0397,0.3939,2,Stable,Building
GL04372,Ramesh,Daily Wage Worker,12844,10740,1204,1990,11,31,Medium,0.8362,0.0937,0.3299,2,Declining,Building
GL04373,Ramesh,Daily Wage Worker,18441,12495,779,3099,25,59,Medium,0.6776,0.0422,0.1699,4,Declining,Building
GL04374,Ramesh,Daily Wage Worker,15169,6208,715,4643,14,30,Medium,0.4093,0.0471,0.2043,4,Declining,Building
GL04375,Ramesh,Daily Wage Worker,14281,9753,1135,1089,18,31,Medium,0.683,0.0795,0.1521,2,Stable,Building
GL04376,Ramesh,Daily Wage Worker,10795,5044,1380,1577,17,31,Medium,0.4673,0.1278,0.283,4,Declining,Building
GL04377,Ramesh,Daily Wage Worker,12848,12077,198,2076,5,59,High,0.94,0.0154,0.2394,0,Stable,Building
GL04378,Ramesh,Daily Wage Worker,10833,4977,375,2125,19,53,Medium,0.4595,0.0346,0.3949,2,Declining,Building
GL04379,Ramesh,Daily Wage Worker,10739,6731,179,1307,22,34,Medium,0.6268,0.0167,0.3721,0,Declining,Building
GL04380,Ramesh,Daily Wage Worker,13062,9038,222,1058,9,50,Medium,0.692,0.017,0.3347,1,Declining,Building
GL04381,Ramesh,Daily Wage Worker,14618,10099,752,3807,10,47,Medium,0.6909,0.0514,0.2154,3,Stable,Building
GL04382,Ramesh,Daily Wage Worker,21255,9562,66,3617,11,57,Low,0.4499,0.0031,0.2802,4,Declining,Building
GL04383,Ramesh,Daily Wage Worker,21596,11523,356,1343,10,38,Low,0.5336,0.0165,0.2759,5,Declining,Building
GL04384,Ramesh,Daily Wage Worker,19025,11142,1850,2906,19,31,Medium,0.5857,0.0972,0.3494,1,Stable,Building
GL04385,Ramesh,Daily Wage Worker,18079,17323,669,2751,16,51,Medium,0.9582,0.037,0.3379,3,Stable,Building
GL04386,Ramesh,Daily Wage Worker,14504,9270,1346,1452,8,30,High,0.6392,0.0928,0.2353,0,Declining,Building
GL04387,Ramesh,Daily Wage Worker,14542,12500,488,3635,6,40,Medium,0.8596,0.0336,0.2619,2,Declining,Building
GL04388,Ramesh,Daily Wage Worker,20975,18065,790,3439,6,38,High,0.8613,0.0377,0.2055,1,Declining,Building
GL04389,Ramesh,Daily Wage Worker,15997,15304,461,3493,21,34,High,0.9567,0.0288,0.2377,0,Stable,Building
GL04390,Ramesh,Daily Wage Worker,20515,14411,505,2109,25,48,Medium,0.7025,0.0246,0.1956,2,Stable,Building
GL04391,Ramesh,Daily Wage Worker,11609,9317,733,3932,7,41,Medium,0.8026,0.0631,0.3837,4,Stable,Building
GL04392,Ramesh,Daily Wage Worker,11710,7577,1851,1554,18,50,High,0.6471,0.1581,0.3787,5,Declining,Building
GL04393,Ramesh,Daily Wage Worker,12311,12074,96,3555,22,46,Medium,0.9808,0.0078,0.382,1,Declining,Building
GL04394,Ramesh,Daily Wage Worker,19593,18830,660,1683,10,53,Medium,0.9611,0.0337,0.2494,3,Stable,Building
GL04395,Ramesh,Daily Wage Worker,19517,8515,1704,1270,11,55,Medium,0.4363,0.0873,0.2252,2,Stable,Building
GL04396,Ramesh,Daily Wage Worker,16567,7441,1444,3088,9,33,High,0.4492,0.0872,0.3918,5,Declining,Building
GL04397,Ramesh,Daily Wage Worker,15007,9562,1861,1165,11,44,Medium,0.6372,0.124,0.1688,2,Stable,Building
GL04398,Ramesh,Daily Wage Worker,17703,8107,1639,1858,8,40,Medium,0.458,0.0926,0.1804,5,Stable,Building
GL04399,Ramesh,Daily Wage Worker,21996,17436,1927,4439,11,51,High,0.7927,0.0876,0.2584,5,Stable,Building
GL04400,Ramesh,Daily Wage Worker,21945,13142,1738,4130,14,31,Medium,0.5989,0.0792,0.2675,0,Stable,Building
GL04401,Ramesh,Daily Wage Worker,15687,7510,1831,3153,8,56,Medium,0.4788,0.1167,0.199,1,Stable,Building
GL04402,Ramesh,Daily Wage Worker,11992,11199,728,3734,6,33,High,0.9339,0.0607,0.3121,1,Stable,Building
GL04403,Ramesh,Daily Wage Worker,14275,7500,1307,1419,24,37,Low,0.5254,0.0916,0.2512,3,Declining,Building
GL04404,Ramesh,Daily Wage Worker,10672,8206,1714,3686,8,35,High,0.769,0.1606,0.2141,0,Declining,Building
GL04405,Ramesh,Daily Wage Worker,15534,8548,170,4555,12,43,High,0.5503,0.0109,0.2845,5,Declining,Building
GL04406,Ramesh,Daily Wage Worker,12675,5516,1267,1607,19,51,Low,0.4352,0.1,0.2054,4,Stable,Building
GL04407,Ramesh,Daily Wage Worker,15554,14690,448,2970,8,38,Medium,0.9445,0.0288,0.1395,1,Stable,Building
GL04408,Ramesh,Daily Wage Worker,14516,14232,120,1015,15,41,Low,0.9805,0.0083,0.2128,2,Stable,Building
GL04409,Ramesh,Daily Wage Worker,11556,6068,122,4030,17,42,Medium,0.5251,0.0106,0.1804,5,Declining,Building
GL04410,Ramesh,Daily Wage Worker,11049,7347,1524,4837,25,35,High,0.665,0.1379,0.3907,2,Declining,Building
GL04411,Ramesh,Daily Wage Worker,18036,14324,1809,1416,18,37,High,0.7942,0.1003,0.3322,3,Declining,Building
GL04412,Ramesh,Daily Wage Worker,11707,10142,1339,3617,11,44,Medium,0.8664,0.1144,0.2657,2,Declining,Building
GL04413,Ramesh,Daily Wage Worker,14204,7182,1554,4737,7,47,Medium,0.5057,0.1094,0.3023,1,Declining,Building
GL04414,Ramesh,Daily Wage Worker,20469,13877,1553,3737,16,43,High,0.678,0.0759,0.1738,2,Declining,Building
GL04415,Ramesh,Daily Wage Worker,11165,11035,14,2263,11,49,High,0.9884,0.0013,0.2848,3,Stable,Building
GL04416,Ramesh,Daily Wage Worker,19449,11521,987,1536,18,59,High,0.5924,0.0507,0.3646,4,Stable,Building
GL04417,Ramesh,Daily Wage Worker,11728,6342,1017,1807,7,31,Medium,0.5408,0.0867,0.3694,4,Stable,Building
GL04418,Ramesh,Daily Wage Worker,15768,10728,89,1349,19,41,Medium,0.6804,0.0056,0.1553,4,Declining,Building
GL04419,Ramesh,Daily Wage Worker,21635,18352,1097,2051,17,52,Low,0.8483,0.0507,0.203,3,Stable,Building
GL04420,Ramesh,Daily Wage Worker,15209,12331,1798,4271,5,56,Medium,0.8108,0.1182,0.1318,1,Stable,Building
GL04421,Ramesh,Daily Wage Worker,17731,10863,650,3911,20,38,Low,0.6127,0.0367,0.299,4,Declining,Building
GL04422,Ramesh,Daily Wage Worker,12826,11457,1147,3332,13,34,Medium,0.8933,0.0894,0.3678,2,Declining,Building
GL04423,Ramesh,Daily Wage Worker,11152,9673,743,4435,18,50,Low,0.8674,0.0666,0.3274,5,Declining,Building
GL04424,Ramesh,Daily Wage Worker,20502,11427,1979,1702,25,31,High,0.5574,0.0965,0.2507,5,Declining,Building
GL04425,Ramesh,Daily Wage Worker,16628,8486,220,2688,9,53,Medium,0.5104,0.0132,0.1505,3,Stable,Building
GL04426,Ramesh,Daily Wage Worker,19081,14886,1808,4377,9,45,High,0.7802,0.0948,0.21,4,Stable,Building
GL04427,Ramesh,Daily Wage Worker,17208,12169,1883,4527,14,30,High,0.7072,0.1094,0.3715,3,Declining,Building
GL04428,Ramesh,Daily Wage Worker,20328,19394,230,3752,15,39,Medium,0.9541,0.0113,0.1263,5,Stable,Building
GL04429,Ramesh,Daily Wage Worker,19979,8207,423,3012,11,37,Medium,0.4108,0.0212,0.1722,2,Stable,Building
GL04430,Ramesh,Daily Wage Worker,18738,10373,1810,2772,10,59,Medium,0.5536,0.0966,0.2814,5,Stable,Building
GL04431,Ramesh,Daily Wage Worker,16564,13754,1126,4800,19,59,High,0.8304,0.068,0.3669,2,Stable,Building
GL04432,Ramesh,Daily Wage Worker,14265,6280,1536,4173,25,58,Low,0.4403,0.1077,0.1888,4,Declining,Building
GL04433,Ramesh,Daily Wage Worker,12485,9749,1825,2995,11,60,High,0.7809,0.1462,0.1954,3,Declining,Building
GL04434,Ramesh,Daily Wage Worker,11006,6095,91,2291,14,46,High,0.5538,0.0083,0.3079,2,Declining,Building
GL04435,Ramesh,Daily Wage Worker,20315,18655,781,4502,23,33,High,0.9183,0.0384,0.3283,0,Declining,Building
GL04436,Ramesh,Daily Wage Worker,15806,6806,1438,4933,16,56,High,0.4306,0.091,0.3345,0,Stable,Building
GL04437,Ramesh,Daily Wage Worker,20360,14594,174,4974,5,30,High,0.7168,0.0085,0.1553,4,Declining,Building
GL04438,Ramesh,Daily Wage Worker,10862,7184,302,2591,9,51,Medium,0.6614,0.0278,0.3293,3,Declining,Building
GL04439,Ramesh,Daily Wage Worker,13351,11158,449,3637,22,57,High,0.8358,0.0336,0.1482,1,Stable,Building
GL04440,Ramesh,Daily Wage Worker,14311,7255,1186,1886,22,39,High,0.507,0.0829,0.2738,2,Declining,Building
GL04441,Ramesh,Daily Wage Worker,13398,7200,1722,2434,23,45,Medium,0.5374,0.1285,0.2096,3,Declining,Building
GL04442,Ramesh,Daily Wage Worker,14037,6427,1971,1342,12,50,High,0.4579,0.1404,0.228,1,Stable,Building
GL04443,Ramesh,Daily Wage Worker,11784,11259,336,1937,11,59,Medium,0.9555,0.0285,0.1559,1,Declining,Building
GL04444,Ramesh,Daily Wage Worker,10172,9327,159,1944,24,40,Low,0.917,0.0156,0.1883,5,Stable,Building
GL04445,Ramesh,Daily Wage Worker,12694,8262,1240,2012,23,43,Medium,0.6509,0.0977,0.1718,2,Declining,Building
GL04446,Ramesh,Daily Wage Worker,16954,8083,1092,4903,25,51,High,0.4768,0.0644,0.388,1,Stable,Building
GL04447,Ramesh,Daily Wage Worker,21831,13650,1341,4481,20,48,Medium,0.6253,0.0614,0.3064,1,Declining,Building
GL04448,Ramesh,Daily Wage Worker,14717,6646,509,2918,25,46,Medium,0.4516,0.0346,0.2876,4,Declining,Building
GL04449,Ramesh,Daily Wage Worker,18993,15247,1525,4729,8,37,Medium,0.8028,0.0803,0.2164,1,Declining,Building
GL04450,Ramesh,Daily Wage Worker,20440,15820,1095,3238,17,47,Medium,0.774,0.0536,0.2953,5,Declining,Building
GL04451,Ramesh,Daily Wage Worker,16436,7101,1000,1617,9,43,Medium,0.4321,0.0608,0.2398,3,Stable,Building
GL04452,Ramesh,Daily Wage Worker,17138,16334,619,4929,10,45,Medium,0.9531,0.0361,0.2199,4,Stable,Building
GL04453,Ramesh,Daily Wage Worker,13244,12326,47,2380,8,53,Medium,0.9307,0.0035,0.2628,5,Declining,Building
GL04454,Ramesh,Daily Wage Worker,11151,6556,323,1186,16,51,High,0.588,0.029,0.2925,0,Stable,Building
GL04455,Ramesh,Daily Wage Worker,12577,7225,681,2821,20,50,High,0.5745,0.0541,0.3735,4,Declining,Building
GL04456,Ramesh,Daily Wage Worker,16439,9677,961,3586,12,59,Medium,0.5887,0.0585,0.3777,2,Declining,Building
GL04457,Ramesh,Daily Wage Worker,11171,7289,1368,1942,18,56,Medium,0.6525,0.1225,0.252,4,Stable,Building
GL04458,Ramesh,Daily Wage Worker,12078,8585,1371,3312,16,51,Medium,0.7108,0.1135,0.1706,0,Stable,Building
GL04459,Ramesh,Daily Wage Worker,20986,8642,1104,1776,7,50,Medium,0.4118,0.0526,0.38,2,Stable,Building
GL04460,Ramesh,Daily Wage Worker,19348,11655,1338,3456,24,35,Low,0.6024,0.0692,0.1182,1,Declining,Building
GL04461,Ramesh,Daily Wage Worker,18939,18719,79,3406,8,56,Low,0.9884,0.0042,0.1222,3,Stable,Building
GL04462,Ramesh,Daily Wage Worker,21458,13121,1980,1860,17,45,Medium,0.6115,0.0923,0.3439,0,Declining,Building
GL04463,Ramesh,Daily Wage Worker,13132,11410,7,2170,16,41,Medium,0.8689,0.0005,0.3578,4,Declining,Building
