user_id,occupation,monthly_income,monthly_expenses,savings,average_balance,digital_transactions,cash_transactions,income_variance,expense_ratio,savings_ratio,emi_ratio,financial_buffer,financial_score,missed_payments,income_growth,financial_tier
GL04594,Daily Wage Worker,17237,14089,482,1459,6,34,Medium,0.8174,0.028,0.3533,0.1036,0,3,Declining,Building
GL04595,Daily Wage Worker,10058,5358,974,1452,20,54,Medium,0.5328,0.0968,0.1801,0.271,2,2,Declining,Building
GL04596,Daily Wage Worker,11573,9665,112,1211,12,33,Medium,0.8352,0.0097,0.3782,0.1253,0,5,Stable,Building
GL04597,Daily Wage Worker,13920,11340,1651,2638,10,49,Medium,0.8147,0.1186,0.358,0.2326,0,3,Declining,Building
GL04598,Daily Wage Worker,19184,12870,639,2914,18,53,High,0.6709,0.0333,0.2339,0.2264,0,2,Stable,Building
GL04599,Daily Wage Worker,18107,14601,1944,3600,12,33,Medium,0.8064,0.1074,0.1814,0.2466,2,0,Stable,Building
GL04600,Daily Wage Worker,21068,15952,835,2511,25,34,High,0.7572,0.0396,0.2993,0.1574,0,1,Declining,Building
GL04601,Daily Wage Worker,19241,18340,774,4791,18,38,High,0.9532,0.0402,0.1289,0.2612,2,3,Declining,Building
GL04602,Daily Wage Worker,11059,5053,1847,4443,10,47,High,0.457,0.167,0.2251,0.8793,2,4,Declining,Building
GL04603,Daily Wage Worker,20403,20025,269,3738,22,60,High,0.9815,0.0132,0.1164,0.1867,2,2,Stable,Building
GL04604,Daily Wage Worker,16560,15228,163,1791,17,39,Medium,0.9196,0.0098,0.311,0.1176,2,0,Stable,Building
GL04605,Daily Wage Worker,19713,9663,62,4777,9,52,Medium,0.4902,0.0031,0.2717,0.4944,2,1,Declining,Building
GL04606,Daily Wage Worker,19731,16830,1744,2462,24,34,Medium,0.853,0.0884,0.2794,0.1463,0,2,Declining,Building
GL04607,Daily Wage Worker,17431,9797,586,4619,25,49,Medium,0.5621,0.0336,0.3206,0.4715,2,3,Declining,Building
GL04608,Daily Wage Worker,17706,16408,974,1766,14,32,Medium,0.9267,0.055,0.1504,0.1076,0,5,Stable,Building
GL04609,Daily Wage Worker,10196,9386,745,3390,9,45,High,0.9206,0.0731,0.2894,0.3612,0,4,Declining,Building
GL04610,Daily Wage Worker,18531,8876,666,2575,7,51,High,0.479,0.0359,0.1,0.2901,6,0,Declining,Emerging
GL04611,Daily Wage Worker,19715,13254,496,1234,19,43,High,0.6723,0.0252,0.2853,0.0931,0,4,Declining,Building
GL04612,Daily Wage Worker,12141,9926,399,2448,7,36,Medium,0.8176,0.0329,0.3231,0.2466,0,5,Declining,Building
GL04613,Daily Wage Worker,18599,11363,1971,3407,15,31,Medium,0.611,0.106,0.2539,0.2998,2,3,Stable,Building
GL04614,Daily Wage Worker,14440,8252,915,1957,7,43,High,0.5715,0.0634,0.2908,0.2372,2,2,Declining,Building
GL04615,Daily Wage Worker,11735,5706,797,3412,14,54,High,0.4863,0.0679,0.2937,0.598,2,2,Declining,Building
GL04616,Daily Wage Worker,12468,12137,70,2501,7,39,High,0.9735,0.0056,0.3477,0.2061,0,1,Declining,Building
GL04617,Daily Wage Worker,19893,13473,760,4367,23,44,Low,0.6773,0.0382,0.1388,0.3241,2,3,Declining,Building
GL04618,Daily Wage Worker,13996,12474,831,2903,20,30,High,0.8913,0.0594,0.2014,0.2327,0,3,Stable,Building
GL04619,Daily Wage Worker,11911,7116,698,2979,20,42,High,0.5975,0.0586,0.1966,0.4186,2,5,Declining,Building
GL04620,Daily Wage Worker,14769,10797,1267,4967,15,45,Medium,0.7311,0.0858,0.1779,0.46,0,2,Declining,Building
GL04621,Daily Wage Worker,14490,9767,937,1346,5,31,Medium,0.6741,0.0647,0.2808,0.1378,2,0,Declining,Building
GL04622,Daily Wage Worker,10183,5960,744,2937,13,58,Medium,0.5853,0.0731,0.1725,0.4928,2,3,Stable,Building
GL04623,Daily Wage Worker,15935,14322,903,1302,20,40,Medium,0.8988,0.0567,0.3921,0.0909,0,5,Stable,Building
GL04624,Daily Wage Worker,19936,16201,1445,3337,6,59,High,0.8127,0.0725,0.1308,0.206,2,5,Declining,Building
GL04625,Daily Wage Worker,10578,6465,641,3276,19,47,Medium,0.6112,0.0606,0.1069,0.5067,4,4,Stable,Building
GL04626,Daily Wage Worker,15914,9556,161,3095,7,40,High,0.6005,0.0101,0.2243,0.3239,2,2,Declining,Building
GL04627,Daily Wage Worker,19871,19111,584,3209,11,42,High,0.9618,0.0294,0.3448,0.1679,0,3,Declining,Building
GL04628,Daily Wage Worker,20003,12769,28,1129,6,47,Medium,0.6384,0.0014,0.2293,0.0884,2,1,Declining,Building
GL04629,Daily Wage Worker,12543,5951,894,3017,6,54,High,0.4745,0.0713,0.2038,0.507,4,0,Stable,Building
GL04630,Daily Wage Worker,15365,13628,1428,2062,8,56,Medium,0.887,0.0929,0.2453,0.1513,0,5,Stable,Building
GL04631,Daily Wage Worker,17975,9611,536,2072,12,38,Medium,0.5347,0.0298,0.2798,0.2156,2,5,Stable,Building
GL04632,Daily Wage Worker,12330,7305,1717,4393,16,32,Medium,0.5925,0.1393,0.3624,0.6014,2,5,Stable,Building
GL04633,Daily Wage Worker,16180,8962,879,2449,19,46,Medium,0.5539,0.0543,0.2452,0.2733,4,0,Declining,Building
GL04634,Daily Wage Worker,18741,15423,1599,3814,21,58,Medium,0.823,0.0853,0.2428,0.2473,0,4,Stable,Building
GL04635,Daily Wage Worker,16299,14931,810,4580,10,53,Medium,0.9161,0.0497,0.2384,0.3067,0,2,Declining,Building
GL04636,Daily Wage Worker,10797,5261,1637,1650,19,38,High,0.4873,0.1516,0.1001,0.3136,4,1,Declining,Building
GL04637,Daily Wage Worker,17828,8218,1839,2902,9,38,Medium,0.461,0.1032,0.1921,0.3531,2,1,Declining,Building
GL04638,Daily Wage Worker,11273,8879,1421,3513,25,30,High,0.7877,0.1261,0.1744,0.3957,0,1,Stable,Building
GL04639,Daily Wage Worker,19680,13490,562,3883,17,50,High,0.6855,0.0286,0.1824,0.2878,0,3,Declining,Building
GL04640,Daily Wage Worker,15722,12046,448,2518,20,44,Medium,0.7662,0.0285,0.1461,0.209,2,3,Stable,Building
GL04641,Daily Wage Worker,19089,10015,348,4565,9,48,Medium,0.5247,0.0182,0.3658,0.4558,2,3,Declining,Building
GL04642,Daily Wage Worker,15545,13222,1308,1885,11,54,Medium,0.8506,0.0841,0.2932,0.1426,0,5,Stable,Building
GL04643,Daily Wage Worker,19595,18860,69,4821,23,32,Medium,0.9625,0.0035,0.3515,0.2556,2,0,Stable,Building
GL04644,Daily Wage Worker,17183,13648,1213,4888,6,41,High,0.7943,0.0706,0.3298,0.3581,0,2,Stable,Building
GL04645,Daily Wage Worker,21713,18099,1386,1223,12,52,Medium,0.8336,0.0638,0.1013,0.0676,2,4,Stable,Building
GL04646,Daily Wage Worker,15986,10688,890,2787,6,36,Medium,0.6686,0.0557,0.1376,0.2608,2,2,Declining,Building
GL04647,Daily Wage Worker,16912,15239,742,2849,12,32,Medium,0.9011,0.0439,0.1441,0.187,2,1,Declining,Building
GL04648,Daily Wage Worker,13632,6522,171,4269,16,47,Medium,0.4785,0.0125,0.253,0.6546,4,0,Declining,Building
GL04649,Daily Wage Worker,16665,13177,1319,1336,13,52,Medium,0.7907,0.0791,0.1842,0.1014,0,4,Declining,Building
GL04650,Daily Wage Worker,11102,7890,102,2871,5,58,Medium,0.7107,0.0092,0.1844,0.3639,0,2,Stable,Building
GL04651,Daily Wage Worker,10519,8686,237,1306,21,45,Medium,0.8258,0.0225,0.3822,0.1504,2,0,Declining,Building
GL04652,Daily Wage Worker,12822,7961,1698,2476,15,55,High,0.6209,0.1324,0.1256,0.311,4,5,Stable,Building
GL04653,Daily Wage Worker,19349,17181,1880,2393,23,33,Medium,0.888,0.0972,0.1353,0.1393,2,5,Declining,Building
GL04654,Daily Wage Worker,10687,10045,86,3060,12,53,High,0.94,0.008,0.3905,0.3046,0,1,Declining,Building
GL04655,Daily Wage Worker,15131,6728,1984,2390,12,41,Low,0.4447,0.1311,0.2555,0.3552,2,3,Declining,Building
GL04656,Daily Wage Worker,14141,7558,1722,2972,16,51,Medium,0.5345,0.1218,0.1764,0.3932,4,0,Declining,Building
GL04657,Daily Wage Worker,21170,17926,892,3667,11,59,Medium,0.8468,0.0421,0.3999,0.2046,0,5,Stable,Building
GL04658,Daily Wage Worker,13213,8790,721,2391,23,52,High,0.6653,0.0546,0.2888,0.272,0,2,Stable,Building
GL04659,Daily Wage Worker,12455,9839,1829,2214,8,44,High,0.79,0.1468,0.1659,0.225,0,5,Declining,Building
GL04660,Daily Wage Worker,15626,10091,936,2197,9,43,High,0.6458,0.0599,0.1199,0.2177,4,1,Declining,Building
GL04661,Daily Wage Worker,20402,11274,710,2878,6,32,Medium,0.5526,0.0348,0.1095,0.2553,4,2,Declining,Building
GL04662,Daily Wage Worker,21932,19541,1470,1009,21,43,High,0.891,0.067,0.1342,0.0516,2,2,Stable,Building
GL04663,Daily Wage Worker,11113,9518,814,4740,18,36,High,0.8565,0.0732,0.1973,0.498,2,0,Stable,Building
GL04664,Daily Wage Worker,14051,9296,1888,2217,9,30,Medium,0.6616,0.1344,0.1824,0.2385,2,0,Declining,Building
GL04665,Daily Wage Worker,16662,9209,1199,2787,20,47,Medium,0.5527,0.072,0.2657,0.3026,2,5,Stable,Building
GL04666,Daily Wage Worker,13336,10450,839,3203,13,43,Medium,0.7836,0.0629,0.3773,0.3065,0,4,Stable,Building
GL04667,Daily Wage Worker,15389,8502,195,4743,25,34,High,0.5525,0.0127,0.1285,0.5579,4,1,Stable,Building
GL04668,Daily Wage Worker,18268,15498,86,4758,25,57,High,0.8484,0.0047,0.2623,0.307,0,4,Stable,Building
GL04669,Daily Wage Worker,14893,14601,274,4275,23,36,Medium,0.9804,0.0184,0.288,0.2928,0,4,Declining,Building
GL04670,Daily Wage Worker,20489,14997,995,2518,6,42,Medium,0.732,0.0486,0.1201,0.1679,4,0,Declining,Building
GL04671,Daily Wage Worker,20527,17008,1069,2815,5,36,Medium,0.8286,0.0521,0.1201,0.1655,2,1,Stable,Building
GL04672,Daily Wage Worker,21825,16019,380,3612,13,56,High,0.734,0.0174,0.2294,0.2255,0,4,Stable,Building
GL04673,Daily Wage Worker,19916,8245,977,2920,7,35,Medium,0.414,0.0491,0.3848,0.3542,2,4,Stable,Building
GL04674,Daily Wage Worker,14774,12136,522,2387,5,44,Medium,0.8215,0.0353,0.2141,0.1967,0,4,Stable,Building
GL04675,Daily Wage Worker,14819,9970,1112,4842,21,58,Medium,0.6728,0.075,0.2873,0.4857,0,5,Declining,Building
GL04676,Daily Wage Worker,18282,7594,954,2682,19,56,High,0.4154,0.0522,0.1081,0.3532,4,2,Declining,Building
GL04677,Daily Wage Worker,13446,6368,757,4647,11,56,Medium,0.4736,0.0563,0.2633,0.7297,4,0,Declining,Building
GL04678,Daily Wage Worker,19791,14708,1863,4870,9,59,Medium,0.7432,0.0941,0.1147,0.3311,2,4,Stable,Building
GL04679,Daily Wage Worker,19883,14415,596,4095,23,32,Medium,0.725,0.03,0.1134,0.2841,2,3,Stable,Building
GL04680,Daily Wage Worker,20238,14753,701,1220,25,54,High,0.729,0.0346,0.2562,0.0827,0,5,Stable,Building
GL04681,Daily Wage Worker,19991,9563,1288,2555,14,49,Medium,0.4784,0.0644,0.1804,0.2672,2,1,Declining,Building
GL04682,Daily Wage Worker,17395,13206,1648,2481,18,45,Medium,0.7592,0.0947,0.2968,0.1879,0,4,Declining,Building
GL04683,Daily Wage Worker,14203,8200,1971,1248,13,35,High,0.5774,0.1388,0.3614,0.1522,2,2,Stable,Building
GL04684,Daily Wage Worker,12857,11838,70,1229,17,53,High,0.9208,0.0054,0.2095,0.1038,0,4,Stable,Building
GL04685,Daily Wage Worker,12882,12559,125,2691,20,40,Medium,0.975,0.0097,0.3328,0.2143,0,3,Declining,Building
GL04686,Daily Wage Worker,11241,9593,1254,3377,18,30,High,0.8534,0.1116,0.3424,0.352,0,3,Stable,Building
GL04687,Daily Wage Worker,14476,8684,267,2499,21,54,Medium,0.5999,0.0184,0.2059,0.2878,2,5,Stable,Building
GL04688,Daily Wage Worker,19997,15921,1404,3919,13,37,Medium,0.7962,0.0702,0.3218,0.2462,0,5,Declining,Building
GL04689,Daily Wage Worker,21437,12424,1184,3600,21,56,High,0.5796,0.0552,0.2474,0.2898,4,0,Declining,Building
GL04690,Daily Wage Worker,20968,14537,1415,3022,16,45,Medium,0.6933,0.0675,0.1386,0.2079,4,0,Declining,Building
GL04691,Daily Wage Worker,18424,12244,727,2574,21,46,Medium,0.6646,0.0395,0.3464,0.2102,0,3,Stable,Building
GL04692,Daily Wage Worker,10423,4738,1495,4092,22,49,Medium,0.4546,0.1434,0.1136,0.8637,4,3,Declining,Building
GL04693,Daily Wage Worker,15156,8266,1115,4403,5,36,Medium,0.5454,0.0736,0.1509,0.5327,2,5,Stable,Building
GL04694,Daily Wage Worker,19944,15638,100,3375,6,55,Medium,0.7841,0.005,0.162,0.2158,0,4,Declining,Building
GL04695,Daily Wage Worker,14675,6314,950,2199,23,44,Medium,0.4303,0.0647,0.2025,0.3483,4,0,Stable,Building
GL04696,Daily Wage Worker,21502,8876,602,1190,9,39,Medium,0.4128,0.028,0.2004,0.1341,2,4,Stable,Building
GL04697,Daily Wage Worker,13255,9344,282,2386,19,35,Low,0.705,0.0213,0.1052,0.2554,2,1,Stable,Building
GL04698,Daily Wage Worker,21978,13988,1397,1857,5,46,High,0.6365,0.0636,0.2757,0.1328,2,2,Stable,Building
GL04699,Daily Wage Worker,12219,11665,102,1392,14,40,Medium,0.9547,0.0083,0.2207,0.1193,0,5,Declining,Building
GL04700,Daily Wage Worker,12187,7709,508,2496,18,33,Medium,0.6326,0.0417,0.2321,0.3238,2,4,Stable,Building
GL04701,Daily Wage Worker,20318,17223,1065,2459,9,33,Medium,0.8477,0.0524,0.2749,0.1428,0,3,Stable,Building
GL04702,Daily Wage Worker,21060,19663,493,4565,9,52,Medium,0.9337,0.0234,0.3185,0.2322,2,0,Stable,Building
GL04703,Daily Wage Worker,21680,14926,770,4221,23,59,High,0.6885,0.0355,0.1249,0.2828,4,0,Declining,Building
GL04704,Daily Wage Worker,12019,8148,185,2816,23,54,High,0.678,0.0154,0.3304,0.3456,0,5,Stable,Building
GL04705,Daily Wage Worker,10467,7519,1831,4457,21,37,Medium,0.7184,0.1749,0.2526,0.5928,0,5,Declining,Building
GL04706,Daily Wage Worker,17305,16266,422,3330,12,42,High,0.94,0.0244,0.1121,0.2047,2,5,Declining,Building
GL04707,Daily Wage Worker,11291,6819,1269,1745,19,34,Low,0.604,0.1124,0.1704,0.2559,2,5,Declining,Building
GL04708,Daily Wage Worker,15763,10917,1540,1270,13,59,Medium,0.6926,0.0977,0.1874,0.1163,0,3,Stable,Building
GL04709,Daily Wage Worker,19491,17005,637,1947,16,52,Medium,0.8725,0.0327,0.3373,0.1145,0,4,Stable,Building
GL04710,Daily Wage Worker,16920,7460,1265,1496,9,33,High,0.4409,0.0748,0.3074,0.2005,2,5,Declining,Building
GL04711,Daily Wage Worker,20433,10367,1695,1441,25,51,Low,0.5074,0.083,0.325,0.139,4,0,Declining,Building
GL04712,Daily Wage Worker,15076,10066,1753,4077,20,55,High,0.6677,0.1163,0.3653,0.405,0,1,Declining,Building
GL04713,Daily Wage Worker,14109,7764,618,4757,23,38,High,0.5503,0.0438,0.3244,0.6127,2,4,Stable,Building
GL04714,Daily Wage Worker,13660,7126,1809,4411,17,56,Medium,0.5217,0.1324,0.225,0.619,4,0,Stable,Building
GL04715,Daily Wage Worker,15765,12176,1760,4960,19,34,Medium,0.7724,0.1116,0.3895,0.4074,0,5,Declining,Building
GL04716,Daily Wage Worker,13957,7083,655,3358,22,51,Low,0.5075,0.0469,0.2947,0.4741,2,5,Declining,Building
GL04717,Daily Wage Worker,20460,15680,1484,4082,11,51,High,0.7664,0.0725,0.2426,0.2603,0,3,Stable,Building
GL04718,Daily Wage Worker,15296,9413,1593,1208,16,44,Low,0.6154,0.1041,0.3965,0.1283,2,1,Stable,Building
GL04719,Daily Wage Worker,12637,7090,513,4132,10,39,Medium,0.5611,0.0406,0.3689,0.5828,2,4,Declining,Building
GL04720,Daily Wage Worker,14520,12500,1276,4755,9,40,High,0.8609,0.0879,0.1665,0.3804,2,0,Declining,Building
GL04721,Daily Wage Worker,20713,13165,1709,4093,17,56,High,0.6356,0.0825,0.2795,0.3109,4,0,Declining,Building
GL04722,Daily Wage Worker,10350,8811,1107,2864,13,57,Medium,0.8514,0.107,0.3379,0.325,0,4,Declining,Building
GL04723,Daily Wage Worker,21186,20061,204,3881,12,41,Medium,0.9469,0.0096,0.1163,0.1935,2,4,Stable,Building
GL04724,Daily Wage Worker,13220,10884,1679,2303,14,60,High,0.8233,0.127,0.3358,0.2116,0,2,Declining,Building
GL04725,Daily Wage Worker,18064,13784,1581,3612,19,34,Medium,0.7631,0.0875,0.1781,0.262,0,5,Declining,Building
GL04726,Daily Wage Worker,11699,10990,209,1148,14,57,Medium,0.9394,0.0179,0.2516,0.1045,2,0,Declining,Building
GL04727,Daily Wage Worker,15942,13730,1163,4056,21,37,Low,0.8613,0.073,0.299,0.2954,0,5,Stable,Building
GL04728,Daily Wage Worker,19053,18304,130,4871,5,32,Low,0.9607,0.0068,0.1272,0.2661,2,1,Declining,Building
GL04729,Daily Wage Worker,17584,16581,750,3397,7,47,Medium,0.943,0.0427,0.1357,0.2049,2,1,Declining,Building
GL04730,Daily Wage Worker,10489,6849,485,4993,17,38,High,0.653,0.0462,0.2512,0.729,0,1,Declining,Building
GL04731,Daily Wage Worker,19187,16963,1224,2384,6,45,High,0.8841,0.0638,0.3003,0.1405,2,0,Stable,Building
GL04732,Daily Wage Worker,10448,6327,1098,3013,18,54,Medium,0.6056,0.1051,0.2363,0.4762,2,2,Declining,Building
GL04733,Daily Wage Worker,21208,20913,81,1078,19,34,High,0.9861,0.0038,0.2662,0.0515,0,3,Declining,Building
GL04734,Daily Wage Worker,20484,17939,594,1394,19,46,Medium,0.8758,0.029,0.2999,0.0777,0,2,Stable,Building
GL04735,Daily Wage Worker,16807,7959,1841,2926,10,42,Medium,0.4736,0.1095,0.256,0.3676,2,3,Stable,Building
GL04736,Daily Wage Worker,15983,9532,1977,4685,25,50,High,0.5964,0.1237,0.2358,0.4915,2,3,Stable,Building
GL04737,Daily Wage Worker,20540,19225,1028,2344,17,50,High,0.936,0.05,0.3439,0.1219,0,2,Declining,Building
GL04738,Daily Wage Worker,17820,15285,1110,4771,5,54,Medium,0.8578,0.0623,0.3929,0.3121,0,3,Declining,Building
GL04739,Daily Wage Worker,15496,11079,1343,2310,6,57,Medium,0.715,0.0867,0.2424,0.2085,0,2,Stable,Building
GL04740,Daily Wage Worker,18800,8845,62,3527,14,58,High,0.4705,0.0033,0.2233,0.3988,2,5,Declining,Building
GL04741,Daily Wage Worker,18155,10228,1213,3605,18,58,Medium,0.5634,0.0668,0.2233,0.3525,4,0,Stable,Building
GL04742,Daily Wage Worker,18698,10351,430,2886,10,52,Medium,0.5536,0.023,0.2656,0.2788,2,5,Declining,Building
GL04743,Daily Wage Worker,21447,11864,1574,1212,11,44,Low,0.5532,0.0734,0.3872,0.1022,2,2,Stable,Building
GL04744,Daily Wage Worker,17074,12064,256,4074,15,56,Medium,0.7066,0.015,0.2511,0.3377,2,0,Stable,Building
GL04745,Daily Wage Worker,10205,7002,415,2778,13,31,Medium,0.6862,0.0407,0.3441,0.3967,0,2,Declining,Building
GL04746,Daily Wage Worker,14159,12893,13,4296,7,35,Medium,0.9106,0.0009,0.2708,0.3332,2,0,Stable,Building
GL04747,Daily Wage Worker,14124,13640,169,4113,13,51,High,0.9658,0.012,0.3855,0.3015,0,3,Stable,Building
GL04748,Daily Wage Worker,14573,6863,621,4800,8,53,Low,0.471,0.0426,0.2583,0.6994,2,3,Declining,Building
GL04749,Daily Wage Worker,10016,5093,1370,4897,16,52,Medium,0.5085,0.1368,0.2282,0.9615,2,3,Stable,Building
GL04750,Daily Wage Worker,13367,6925,434,1268,16,59,High,0.5181,0.0325,0.1825,0.1831,2,1,Declining,Building
GL04751,Daily Wage Worker,21239,9096,1448,3323,12,43,Medium,0.4283,0.0682,0.1903,0.3653,2,5,Declining,Building
GL04752,Daily Wage Worker,21967,11066,1445,4996,9,30,Medium,0.5038,0.0658,0.119,0.4515,4,2,Stable,Building
GL04753,Daily Wage Worker,15609,10657,163,1218,7,59,Medium,0.6828,0.0104,0.2062,0.1143,0,1,Declining,Building
GL04754,Daily Wage Worker,15886,13957,1409,4261,22,46,Medium,0.8786,0.0887,0.1711,0.3053,0,3,Stable,Building
GL04755,Daily Wage Worker,21682,15448,1369,2262,11,35,Medium,0.7125,0.0631,0.388,0.1464,0,4,Declining,Building
GL04756,Daily Wage Worker,19804,17282,594,2780,25,40,Medium,0.8727,0.03,0.1938,0.1609,0,1,Declining,Building
GL04757,Daily Wage Worker,21348,19648,1358,1083,10,47,Medium,0.9204,0.0636,0.2447,0.0551,0,3,Stable,Building
GL04758,Daily Wage Worker,16450,8637,548,1817,17,60,High,0.5251,0.0333,0.2142,0.2104,4,0,Stable,Building
GL04759,Daily Wage Worker,11810,4839,838,2005,8,58,Medium,0.4098,0.071,0.3988,0.4143,2,4,Stable,Building
GL04760,Daily Wage Worker,13094,5845,1717,3483,19,57,Medium,0.4464,0.1311,0.1197,0.5959,4,4,Stable,Building
GL04761,Daily Wage Worker,14000,5979,493,1706,21,31,Medium,0.4271,0.0352,0.3898,0.2853,2,5,Declining,Building
GL04762,Daily Wage Worker,13796,10516,865,4125,17,48,Medium,0.7623,0.0627,0.2424,0.3923,0,5,Stable,Building
GL04763,Daily Wage Worker,15508,9756,1787,3738,20,30,Medium,0.6291,0.1152,0.2598,0.3831,4,0,Declining,Building
GL04764,Daily Wage Worker,19210,16933,1085,2520,7,47,Medium,0.8815,0.0565,0.2057,0.1488,0,5,Declining,Building
GL04765,Daily Wage Worker,12593,9788,1733,4018,25,38,High,0.7773,0.1376,0.3092,0.4105,0,2,Stable,Building
GL04766,Daily Wage Worker,18332,10366,995,3526,6,41,Medium,0.5655,0.0543,0.3026,0.3402,2,4,Stable,Building
GL04767,Daily Wage Worker,17521,16443,518,4537,13,36,Medium,0.9385,0.0296,0.1443,0.2759,2,5,Declining,Building
GL04768,Daily Wage Worker,18595,8096,185,1717,18,51,Medium,0.4354,0.0099,0.1336,0.2121,4,1,Declining,Building
GL04769,Daily Wage Worker,15881,10147,306,4686,6,48,Medium,0.639,0.0193,0.2294,0.4618,2,3,Stable,Building
GL04770,Daily Wage Worker,18004,16707,195,3611,17,43,High,0.928,0.0108,0.2645,0.2161,0,4,Declining,Building
GL04771,Daily Wage Worker,19046,15783,439,2440,5,46,Medium,0.8287,0.023,0.294,0.1546,0,3,Declining,Building
GL04772,Daily Wage Worker,20934,19322,254,4145,6,32,Low,0.923,0.0121,0.1551,0.2145,0,1,Declining,Building
GL04773,Daily Wage Worker,21250,14966,729,4182,15,47,Medium,0.7043,0.0343,0.392,0.2794,0,3,Declining,Building
GL04774,Daily Wage Worker,10251,4802,336,4219,21,43,Medium,0.4685,0.0328,0.3846,0.8786,2,1,Declining,Building
GL04775,Daily Wage Worker,19719,13282,1789,4544,13,38,Medium,0.6736,0.0907,0.3194,0.3421,0,2,Declining,Building
GL04776,Daily Wage Worker,19274,12510,1189,1436,11,48,High,0.6491,0.0617,0.3268,0.1148,4,0,Stable,Building
GL04777,Daily Wage Worker,10438,8768,1169,2262,11,60,Medium,0.8401,0.112,0.2758,0.258,0,1,Declining,Building
GL04778,Daily Wage Worker,10949,8267,1745,1313,17,47,Medium,0.7551,0.1594,0.3367,0.1588,0,2,Stable,Building
GL04779,Daily Wage Worker,17935,10730,1552,1970,10,31,Medium,0.5983,0.0865,0.108,0.1836,4,4,Declining,Building
GL04780,Daily Wage Worker,15863,7557,502,1589,21,36,Medium,0.4764,0.0316,0.2049,0.2103,2,2,Stable,Building
GL04781,Daily Wage Worker,12320,5461,239,2296,6,57,Medium,0.4433,0.0194,0.1487,0.4204,4,4,Stable,Building
GL04782,Daily Wage Worker,15744,9466,323,1900,12,48,Medium,0.6013,0.0205,0.3557,0.2007,4,0,Declining,Building
GL04783,Daily Wage Worker,14227,8102,804,2635,13,37,High,0.5695,0.0565,0.2955,0.3252,2,1,Declining,Building
GL04784,Daily Wage Worker,20666,8537,862,3029,5,58,Medium,0.4131,0.0417,0.1444,0.3548,4,3,Declining,Building
GL04785,Daily Wage Worker,10855,7464,821,3984,6,57,High,0.6877,0.0756,0.3342,0.5338,0,5,Declining,Building
GL04786,Daily Wage Worker,18901,12544,407,1906,12,43,Medium,0.6637,0.0215,0.1311,0.1519,2,4,Stable,Building
GL04787,Daily Wage Worker,18761,17269,43,1972,22,60,High,0.9205,0.0023,0.1283,0.1142,2,4,Stable,Building
GL04788,Daily Wage Worker,10637,6096,1035,1548,23,39,Medium,0.5731,0.0973,0.3377,0.2539,2,3,Declining,Building
GL04789,Daily Wage Worker,20441,15880,29,2722,24,34,High,0.7769,0.0014,0.1235,0.1714,2,3,Declining,Building
GL04790,Daily Wage Worker,13487,8673,1860,3495,12,43,Medium,0.6431,0.1379,0.1655,0.403,2,5,Declining,Building
GL04791,Daily Wage Worker,13287,12404,337,1790,7,31,High,0.9336,0.0254,0.3571,0.1443,0,4,Declining,Building
GL04792,Daily Wage Worker,18298,9650,1199,2030,19,30,High,0.5274,0.0655,0.3479,0.2104,2,3,Declining,Building
GL04793,Daily Wage Worker,20785,11926,120,4832,16,36,Low,0.5738,0.0058,0.1378,0.4052,4,3,Stable,Building
GL04794,Daily Wage Worker,17604,10962,672,4670,6,42,Medium,0.6227,0.0382,0.3668,0.426,2,3,Declining,Building
GL04795,Daily Wage Worker,13174,10111,903,1545,18,41,Medium,0.7675,0.0685,0.2807,0.1528,0,4,Declining,Building
